id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,image_url,small_image_url
105,18710190,18710190,15524549,153,7524277,9.78000752427e+12,Veronica Roth,2013.0,Allegiant,"Allegiant (Divergent, #3)",eng,https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://images.gr-assets.com/books/1395582745s/18710190.jpg
106,9418327,9418327,14302659,48,,,Tina Fey,2011.0,Bossypants,Bossypants,eng,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg
107,3473,3473,3143497,131,446693804,9.78044669381e+12,Nicholas Sparks,1999.0,A Walk to Remember,A Walk to Remember,en-US,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://images.gr-assets.com/books/1385738968s/3473.jpg
108,9416,9416,3237433,144,440241413,9.78044024142e+12,Sophie Kinsella,2000.0,Confessions of a Shopaholic,"Confessions of a Shopaholic (Shopaholic, #1)",eng,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404s/9416.jpg
109,24280,24280,3208463,1319,451525264,9.78045152526e+12,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862.0,Les Misérables,Les Misérables,eng,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg
110,10572,10572,3272005,202,553381695,9.7805533817e+12,George R.R. Martin,1998.0,A Clash of Kings,"A Clash of Kings  (A Song of Ice and Fire, #2)",eng,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974s/10572.jpg
111,10441,10441,2868431,98,143037145,9.78014303715e+12,Kim Edwards,2005.0,The Memory Keeper's Daughter,The Memory Keeper's Daughter,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
112,15507958,15507958,17763198,168,670026603,9.78067002661e+12,Jojo Moyes,2012.0,Me Before You,"Me Before You (Me Before You, #1)",eng,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762s/15507958.jpg
113,168668,168668,814330,251,684833395,9.78068483339e+12,Joseph Heller,1961.0,Catch-22,Catch-22,en-US,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317s/168668.jpg
114,6900,6900,1995335,172,751529818,9.78075152981e+12,"Mitch Albom, Saulius Dagys",1997.0,Tuesdays with Morrie,Tuesdays with Morrie,eng,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg
115,2187,2187,1352495,125,312422156,9.78031242216e+12,Jeffrey Eugenides,2002.0,Middlesex,Middlesex,en-US,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776s/2187.jpg
116,24583,24583,41326609,2448,143039563,9.78014303956e+12,"Mark Twain, Guy Cardwell, John Seelye",1876.0,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer,eng,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979s/24583.jpg
117,18131,18131,948387,165,440498058,9.78044049806e+12,Madeleine L'Engle,1962.0,A Wrinkle in Time,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",en-US,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg
118,7763,7763,1955658,126,143038095,9.78014303809e+12,Amy Tan,1989.0,The Joy Luck Club,The Joy Luck Club,eng,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg
119,38447,38447,1119185,236,038549081X,9.78038549082e+12,Margaret Atwood,1985.0,The Handmaid's Tale,The Handmaid's Tale,eng,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg
120,452306,452306,1058370,93,385729332,9.78038572934e+12,Ann Brashares,2001.0,The Sisterhood of the Traveling Pants,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",eng,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg
121,7604,7604,1268631,370,,,"Vladimir Nabokov, Craig Raine",1955.0,Lolita,Lolita,eng,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg
122,37442,37442,1479280,80,60987103,9.78006098711e+12,"Gregory Maguire, Douglas Smith",1995.0,Wicked: The Life and Times of the Wicked Witch of the West,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",eng,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg
123,5358,5358,38270,11,582418275,9.78058241827e+12,John Grisham,1991.0,The Firm,"The Firm (Penguin Readers, Level 5)",eng,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg
124,7937843,7937843,9585076,151,316098337,9.78031609834e+12,Emma Donoghue,2010.0,Room,Room,eng,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg
125,1420,1420,1885548,1929,521618746,9.78052161875e+12,"William Shakespeare, Richard Andrews, Rex Gibson",1600.0,"The Tragicall Historie of Hamlet, Prince of Denmark",Hamlet,eng,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg
126,234225,234225,3634639,241,340839937,9.78034083994e+12,Frank Herbert,1965.0,Dune,Dune (Dune Chronicles #1),eng,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg
127,2612,2612,2124255,100,316346624,9.78031634663e+12,Malcolm Gladwell,2000.0,The Tipping Point: How Little Things Can Make a Big Difference,The Tipping Point: How Little Things Can Make a Big Difference,eng,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
128,11084145,11084145,16005831,190,1451648537,9.78145164854e+12,Walter Isaacson,2011.0,Steve Jobs,Steve Jobs,eng,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg
129,332613,332613,2100252,275,451163966,9.78045116397e+12,Ken Kesey,1962.0,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,eng,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg
130,2165,2165,69741,666,684830493,9.78068483049e+12,Ernest Hemingway,1952.0,The Old Man and the Sea,The Old Man and the Sea,eng,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
131,4395,18114322,2931549,381,142000663,9.78014200066e+12,John Steinbeck,1939.0,The Grapes of Wrath,The Grapes of Wrath,eng,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
132,3431,3431,2561472,123,1401308589,9.78140130858e+12,Mitch Albom,2003.0,The Five People You Meet in Heaven,The Five People You Meet in Heaven,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
133,8127,8127,3464264,1314,451528824,9.78045152883e+12,L.M. Montgomery,1908.0,Anne of Green Gables,"Anne of Green Gables (Anne of Green Gables, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134,3777732,3777732,3443248,122,1416914307,9.7814169143e+12,Cassandra Clare,2009.0,City of Glass,"City of Glass (The Mortal Instruments, #3)",en-US,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
135,62291,62291,1164465,175,055357342X,9.78055357343e+12,George R.R. Martin,2000.0,A Storm of Swords,"A Storm of Swords (A Song of Ice and Fire, #3)",eng,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
136,137791,137791,1010054,75,006075995X,9.78006075996e+12,Rebecca Wells,1996.0,Divine Secrets of the Ya-Ya Sisterhood,Divine Secrets of the Ya-Ya Sisterhood,en-US,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
137,10964,10964,2489796,189,440242940,9.78044024295e+12,Diana Gabaldon,1991.0,Outlander,"Outlander (Outlander, #1)",eng,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
138,12296,12296,4925227,1579,142437263,9.78014243726e+12,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,The Scarlet Letter,The Scarlet Letter,eng,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
139,9460487,9460487,14345371,155,1594744769,9.78159474476e+12,Ransom Riggs,2011.0,Miss Peregrine’s Home for Peculiar Children,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",en-US,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
140,6892870,6892870,12883496,193,030726999X,9.78030727e+12,"Stieg Larsson, Reg Keeland",2007.0,Luftslottet som sprängdes,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",en-US,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
141,18007564,18007564,21825181,148,804139024,9.78080413902e+12,Andy Weir,2012.0,The Martian,The Martian,eng,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
142,5043,5043,3359698,255,451207149,9.78045120714e+12,Ken Follett,1989.0,The Pillars of the Earth,"The Pillars of the Earth (The Kingsbridge Series, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
143,18143977,18143977,25491300,139,1476746583,9.78147674659e+12,Anthony Doerr,2014.0,,All the Light We Cannot See,eng,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg
144,8664353,8664353,12946965,16,1400064163,9.78140006417e+12,Laura Hillenbrand,2010.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Unbroken: A World War II Story of Survival, Resilience, and Redemption",eng,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
145,976,976,3135896,180,671027387,9.78067102738e+12,Dan Brown,2001.0,Deception Point,Deception Point,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,17333223,17333223,24065147,108,316055433,9.78031605544e+12,Donna Tartt,2013.0,The Goldfinch,The Goldfinch,eng,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,1217100,29844228,2588213,150,1595141715,9.78159514171e+12,Jay Asher,2007.0,Thirteen Reasons Why,Thirteen Reasons Why,eng,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,2865,2865,3358875,169,452287022,9.78045228702e+12,Tracy Chevalier,1999.0,Girl with a Pearl Earring,Girl with a Pearl Earring,eng,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,4374400,4374400,4422413,130,525421033,9.78052542103e+12,Gayle Forman,2009.0,If I Stay,"If I Stay (If I Stay, #1)",en-US,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,4989,4989,1041558,80,312353766,9.78031235377e+12,Anita Diamant,1997.0,The Red Tent,The Red Tent,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,28186,28186,43554,121,786856866,9.78078685686e+12,Rick Riordan,2006.0,The Sea of Monsters,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",eng,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,5526,5526,3222389,111,446528056,9.78044652805e+12,Nicholas Sparks,2006.0,Dear John,Dear John,en-US,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,1582996,1582996,1575860,125,1416914293,9.7814169143e+12,Cassandra Clare,2008.0,City of Ashes,"City of Ashes (The Mortal Instruments, #2)",eng,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,8852,8852,1896522,1732,743477103,9.78074347711e+12,William Shakespeare,1606.0,The Tragedy of Macbeth,Macbeth,eng,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,15241,15241,2963845,453,618346260,9.78061834626e+12,J.R.R. Tolkien,1954.0,The Two Towers,"The Two Towers (The Lord of the Rings, #2)",en-US,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,42156,42156,1789440,65,031232118X,9.78031232118e+12,Emily Giffin,2004.0,Something Borrowed,"Something Borrowed (Darcy & Rachel, #1)",eng,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,23772,23772,86934,72,394800168,9.78039480016e+12,"Dr. Seuss, לאה נאור",1960.0,Green Eggs and Ham,Green Eggs and Ham,en-US,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,6310,6310,2765786,338,142403881,9.78014240388e+12,"Roald Dahl, Quentin Blake",1964.0,Charlie and the Chocolate Factory,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",eng,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,2120932,2120932,2377629,92,1423101464,9.78142310147e+12,Rick Riordan,2008.0,The Battle of the Labyrinth,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",eng,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,2623,2623,2612809,1725,192833596,9.78019283359e+12,Charles Dickens,1860.0,Great Expectations,Great Expectations,eng,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,18512,18512,2964424,470,345339738,9.78034533974e+12,J.R.R. Tolkien,1955.0,The Return of the King,"The Return of the King (The Lord of the Rings, #3)",en-US,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
162,49552,49552,3324344,675,,,"Albert Camus, Matthew    Ward",1942.0,L’Étranger,The Stranger,eng,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg
163,7736182,7736182,10107891,72,142311339X,9.78142311339e+12,Rick Riordan,2010.0,The Lost Hero,"The Lost Hero (The Heroes of Olympus, #1)",eng,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,15745753,15745753,17225055,103,1250012570,9.78125001258e+12,Rainbow Rowell,2013.0,Eleanor & Park,Eleanor & Park,eng,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,13497,13497,1019062,176,055358202X,9.78055358202e+12,George R.R. Martin,2005.0,A Feast for Crows,"A Feast for Crows (A Song of Ice and Fire, #4)",en-US,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,7735333,7735333,9631645,84,525423648,9.78052542364e+12,Ally Condie,2010.0,Matched,"Matched (Matched, #1)",eng,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,4407,30165203,1970226,196,747263744,9.78074726375e+12,Neil Gaiman,2001.0,American Gods,"American Gods (American Gods, #1)",eng,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,149267,149267,1742269,195,385199570,9.78038519958e+12,"Stephen King, Bernie Wrightson",1978.0,The Stand,The Stand,en-US,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,6400090,6400090,6588800,95,446547565,9.78044654757e+12,Nicholas Sparks,2008.0,The Last Song,The Last Song,en-GB,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,11125,11125,40195,185,552151696,9.7805521517e+12,Dan Brown,1998.0,Digital Fortress,Digital Fortress,en-GB,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,6969,6969,3360164,1710,141439580,9.78014143959e+12,"Jane Austen, Fiona Stafford",1815.0,Emma,Emma,eng,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
172,15823480,15823480,2507928,1492,345803922,9.78034580392e+12,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,Анна Каренина,Anna Karenina,eng,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg
173,227463,227463,23596,283,393312836,9.78039331284e+12,Anthony Burgess,1962.0,A Clockwork Orange,A Clockwork Orange,eng,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg
174,1812457,1812457,2666268,134,964729237,9.78096472923e+12,William Paul Young,2007.0,The Shack: Where Tragedy Confronts Eternity,The Shack,eng,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg
